"Acct Number","Date","Description","Reference","Debit","Credit"
"30-810-83","07/14/18","ALLY PAYMENT        ","DRAFT   ",321.35,0
"30-811-83","07/14/18","ALLY PAYMENT        ","DRAFT   ",321.36,0
"30-100-00","07/14/18","ALLY PAYMENT        ","DRAFT   ",0,642.71
"10-410-26","06/30/18","ROANOKE RAPIDS DAILY","JUNE 201",236.49,0
"10-200-00","06/30/18","ROANOKE RAPIDS DAILY","JUNE 201",0,236.49
"30-810-00","06/30/18","RVS SOFTWARE        ","153252  ",30.92,0
"30-811-00","06/30/18","RVS SOFTWARE        ","153252  ",30.91,0
"30-200-00","06/30/18","RVS SOFTWARE        ","153252  ",0,61.83
"10-410-45","06/30/18","THARRINGTON SMITH   ","4274426 ",361,0
"10-200-00","06/30/18","THARRINGTON SMITH   ","4274426 ",0,361
"10-410-57","06/30/18","BROWN'S FLOWER SHOP ","06182018",64.2,0
"10-200-00","06/30/18","BROWN'S FLOWER SHOP ","06182018",0,64.2
"30-811-34","06/30/18","WATER GUARD, INC    ","255268  ",1387.23,0
"30-200-00","06/30/18","WATER GUARD, INC    ","255268  ",0,1387.23
"30-811-34","04/13/18","WATER GUARD, INC    ","252143  ",243.06,0
"30-200-00","04/13/18","WATER GUARD, INC    ","252143  ",0,243.06
"10-510-11","06/28/18","VERIZON WIRELESS    ","98098442",152.04,0
"10-200-00","06/28/18","VERIZON WIRELESS    ","98098442",0,152.04
"10-500-15","06/28/18","AIRBOSS HEATING & CO","25264   ",272.1,0
"10-200-00","06/28/18","AIRBOSS HEATING & CO","25264   ",0,272.1
"10-510-17","06/30/18","NEW DIXIE OIL CORPOR","june 201",175.2,0
"10-200-00","06/30/18","NEW DIXIE OIL CORPOR","june 201",0,175.2
"10-100-00","07/19/18","AIRBOSS HEATING & CO"," 44182  ",0,272.1
"10-200-00","07/19/18","AIRBOSS HEATING & CO"," 44182  ",272.1,0
"10-100-00","07/19/18","BROWN'S FLOWER SHOP "," 44183  ",0,64.2
"10-200-00","07/19/18","BROWN'S FLOWER SHOP "," 44183  ",64.2,0
"10-100-00","07/19/18","NEW DIXIE OIL CORPOR"," 44184  ",0,175.2
"10-200-00","07/19/18","NEW DIXIE OIL CORPOR"," 44184  ",175.2,0
"10-100-00","07/19/18","ROANOKE RAPIDS DAILY"," 44185  ",0,236.49
"10-200-00","07/19/18","ROANOKE RAPIDS DAILY"," 44185  ",236.49,0
"30-100-00","07/19/18","RVS SOFTWARE        "," 44186  ",0,61.83
"30-200-00","07/19/18","RVS SOFTWARE        "," 44186  ",61.83,0
"10-100-00","07/19/18","THARRINGTON SMITH   "," 44187  ",0,361
"10-200-00","07/19/18","THARRINGTON SMITH   "," 44187  ",361,0
"10-100-00","07/19/18","VERIZON WIRELESS    "," 44188  ",0,152.04
"10-200-00","07/19/18","VERIZON WIRELESS    "," 44188  ",152.04,0
"30-100-00","07/19/18","WATER GUARD, INC    "," 44189  ",0,1630.29
"30-200-00","07/19/18","WATER GUARD, INC    "," 44189  ",1630.29,0
"30-811-12","07/19/18","U. S. POSTAL SERVICE","August B",72.95,0
"30-810-12","07/19/18","U. S. POSTAL SERVICE","August B",72.94,0
"30-200-00","07/19/18","U. S. POSTAL SERVICE","August B",0,145.89
"30-100-00","07/19/18","U. S. POSTAL SERVICE"," 44190  ",0,145.89
"30-200-00","07/19/18","U. S. POSTAL SERVICE"," 44190  ",145.89,0
"30-126-00","07/31/18","W&S Recv            ","~       ",28533.95,0
"30-126-00","07/31/18","FBC Amelia Lazarre  ","~       ",0,79.35
"30-126-00","07/31/18","FBC Chris Greene    ","~       ",0,78.7
"30-126-00","07/31/18","Adj Total           ","~       ",0,1172.55
"30-236-00","07/31/18","Debra Smith         ","~       ",150,0
"30-236-00","07/31/18","Alexandra Kohl      ","~       ",150,0
"30-236-00","07/31/18","Natajoin Richardson ","~       ",150,0
"30-371-00","07/31/18","Monthly Fee         ","~       ",0,2750
"30-371-01","07/31/18","Water Recv          ","~       ",0,13054.45
"30-371-02","07/31/18","Sewer Recv          ","~       ",0,12729.5
"30-371-04","07/31/18","Penalties           ","~       ",0,650
"30-371-05","07/31/18","Adj                 ","~       ",1530.6,0
"10-250-00","08/02/18","ALFRED COOKE JR     ","312 -080",16610,0
"10-200-00","08/02/18","ALFRED COOKE JR     ","312 -080",0,16610
"10-100-00","08/02/18","ALFRED COOKE JR     "," 44191  ",0,16610
"10-200-00","08/02/18","ALFRED COOKE JR     "," 44191  ",16610,0
"10-250-00","08/03/18","DOUG PUTNEY CONCRETE","219376  ",6217,0
"10-200-00","08/03/18","DOUG PUTNEY CONCRETE","219376  ",0,6217
"10-100-00","08/03/18","DOUG PUTNEY CONCRETE"," 44192  ",0,6217
"10-200-00","08/03/18","DOUG PUTNEY CONCRETE"," 44192  ",6217,0
"10-410-27","08/07/18","TAMMY'S PLACE       ","07.26.20",750.64,0
"10-200-00","08/07/18","TAMMY'S PLACE       ","07.26.20",0,750.64
"10-100-00","08/07/18","TAMMY'S PLACE       "," 44193  ",0,750.64
"10-200-00","08/07/18","TAMMY'S PLACE       "," 44193  ",750.64,0
"10-100-00","08/02/18","PR Net              ","~       ",0,4444.22
"10-221-00","08/02/18","Soc Sec Withholdings","~       ",0,714.23
"10-221-00","08/02/18","Med Withholdings    ","~       ",0,167.05
"10-221-00","08/02/18","Soc Match Liab      ","~       ",0,486.24
"10-221-00","08/02/18","Med Match Liab      ","~       ",0,113.72
"10-222-00","08/02/18","Fed Withholdings    ","~       ",0,694.11
"10-223-00","08/02/18","State Withholdings  ","~       ",0,388
"10-227-01","08/02/18","401K RET            ","~       ",0,189.3
"10-228-00","08/02/18","Ret Withholdings    ","~       ",0,619.14
"10-228-00","08/02/18","Ret Match Liab      ","~       ",0,547.82
"10-229-00","08/02/18","CHILD SUPP          ","~       ",0,473.45
"10-229-02","08/02/18","TAX GARNIS          ","~       ",0,150
"10-351-01","08/02/18","PROC FEE            ","~       ",0,3
"10-420-02","08/02/18","Wages               ","~       ",1730.77,0
"10-420-03","08/02/18","Wages               ","~       ",498.75,0
"10-420-05","08/02/18","Soc Match           ","~       ",107.31,0
"10-420-05","08/02/18","Soc Match           ","~       ",30.92,0
"10-420-05","08/02/18","Med Match           ","~       ",25.1,0
"10-420-05","08/02/18","Med Match           ","~       ",7.23,0
"10-420-07","08/02/18","Ret Match           ","~       ",134.13,0
"10-420-07","08/02/18","Ret Match           ","~       ",38.65,0
"10-510-02","08/02/18","Wages               ","~       ",4727.16,0
"10-510-05","08/02/18","Soc Match           ","~       ",293.09,0
"10-510-05","08/02/18","Med Match           ","~       ",68.55,0
"10-510-07","08/02/18","Ret Match           ","~       ",375.04,0
"10-560-03","08/02/18","Wages               ","~       ",885.82,0
"10-560-05","08/02/18","Soc Match           ","~       ",54.92,0
"10-560-05","08/02/18","Med Match           ","~       ",12.84,0
"30-100-00","08/02/18","PR Net              ","~       ",0,3677.12
"30-221-00","08/02/18","Soc Match Liab      ","~       ",0,227.99
"30-221-00","08/02/18","Med Match Liab      ","~       ",0,53.33
"30-228-00","08/02/18","Ret Match Liab      ","~       ",0,284.98
"30-810-03","08/02/18","Wages               ","~       ",484.5,0
"30-810-05","08/02/18","Soc Match           ","~       ",30.04,0
"30-810-05","08/02/18","Med Match           ","~       ",7.03,0
"30-810-07","08/02/18","Ret Match           ","~       ",37.55,0
"30-811-02","08/02/18","Wages               ","~       ",3192.62,0
"30-811-05","08/02/18","Soc Match           ","~       ",197.95,0
"30-811-05","08/02/18","Med Match           ","~       ",46.3,0
"30-811-07","08/02/18","Ret Match           ","~       ",247.43,0
"10-100-00","07/19/18","TO VOID CHK 44185   "," 44185  ",236.49,0
"10-200-00","07/19/18","TO VOID CHK 44185   "," 44185  ",0,236.49
"10-331-00","07/27/18","charter rental      ","07272018",0,255.35
"10-100-00","07/27/18","charter rental      ","07272018",255.35,0
"10-345-00","08/14/18","sales and use tax   ","08142018",0,8993.06
"10-101-09","08/14/18","sales and use tax   ","08142018",8993.06,0
"10-339-00","08/14/18","white goods tax     ","08142018",0,91.97
"10-101-09","08/14/18","white goods tax     ","08142018",91.97,0
"10-353-00","07/03/18","daily deposit       ","07032018",0,130
"10-335-00","07/03/18","daily deposit       ","07032018",0,10
"10-301-06","07/03/18","daily deposit       ","07032018",0,3032.28
"10-100-00","07/03/18","daily deposit       ","07032018",3172.28,0
"10-353-00","07/06/18","daily deposit       ","07062018",0,160
"10-301-05","07/06/18","daily deposit       ","07062018",0,3373.5
"10-100-00","07/06/18","daily deposit       ","07062018",3533.5,0
"10-228-00","08/03/18","orbit july          ","08032018",2460.09,0
"30-228-00","08/03/18","orbit july          ","08032018",489.73,0
"10-101-09","08/03/18","orbit july          ","08032018",0,2460.09
"30-101-09","08/03/18","orbit july          ","08032018",0,489.73
"30-810-83","08/15/18","ALLY AUTO           ","08142018",321.36,0
"30-811-83","08/15/18","ALLY AUTO           ","08142018",321.35,0
"30-100-00","08/15/18","ALLY AUTO           ","08142018",0,642.71
"10-560-33","08/15/18","LIT. HARDWARE       ","07312018",474.39,0
"10-510-31","08/15/18","LIT. HARDWARE       ","07312018",26.38,0
"30-810-33","08/15/18","LIT. HARDWARE       ","07312018",13.68,0
"10-200-00","08/15/18","LIT. HARDWARE       ","07312018",0,500.77
"30-200-00","08/15/18","LIT. HARDWARE       ","07312018",0,13.68
"30-810-59","08/15/18","NC 811, INC         ","109663  ",18.75,0
"30-200-00","08/15/18","NC 811, INC         ","109663  ",0,18.75
"10-250-00","08/15/18","PAIR'S MANAGEMENT   ","1015    ",264.98,0
"10-200-00","08/15/18","PAIR'S MANAGEMENT   ","1015    ",0,264.98
"10-250-00","08/15/18","PAIR'S MANAGEMENT   ","1019    ",264.98,0
"10-200-00","08/15/18","PAIR'S MANAGEMENT   ","1019    ",0,264.98
"10-410-65","08/15/18","SCHOOL OF GOVERNMENT","2018-201",100,0
"10-200-00","08/15/18","SCHOOL OF GOVERNMENT","2018-201",0,100
"10-510-54","08/15/18","ERIE INSURANCE GROUP","Q8751014",3000,0
"30-810-54","08/15/18","ERIE INSURANCE GROUP","Q8751014",3000,0
"30-811-54","08/15/18","ERIE INSURANCE GROUP","Q8751014",3000,0
"10-500-54","08/15/18","ERIE INSURANCE GROUP","Q8751014",3193,0
"10-200-00","08/15/18","ERIE INSURANCE GROUP","Q8751014",0,6193
"30-200-00","08/15/18","ERIE INSURANCE GROUP","Q8751014",0,6000
"10-410-66","08/15/18","LAKE GASTON CHAMBER ","10365   ",200,0
"10-200-00","08/15/18","LAKE GASTON CHAMBER ","10365   ",0,200
"10-410-76","08/15/18","HALIFAX COUNTY      ","E911-1ST",3413,0
"10-200-00","08/15/18","HALIFAX COUNTY      ","E911-1ST",0,3413
"10-410-04","08/15/18","LARRY E CARPENTER, C","5752    ",2950,0
"10-200-00","08/15/18","LARRY E CARPENTER, C","5752    ",0,2950
"30-810-45","08/15/18","MICROBAC LABORATORIE","KA8G0002",1204,0
"30-200-00","08/15/18","MICROBAC LABORATORIE","KA8G0002",0,1204
"30-810-50","08/15/18","SOUTHERN CORROSION, ","10923   ",9553,0
"30-200-00","08/15/18","SOUTHERN CORROSION, ","10923   ",0,9553
"30-811-16","08/15/18","INDUSTRIAL ELECTRIC ","42708   ",138.78,0
"30-200-00","08/15/18","INDUSTRIAL ELECTRIC ","42708   ",0,138.78
"10-420-57","08/15/18","TOWN OF LITTLETON   ","PETTY CA",25,0
"10-200-00","08/15/18","TOWN OF LITTLETON   ","PETTY CA",0,25
"30-810-17","08/15/18","NEW DIXIE OIL CORPOR","43320085",94,0
"30-811-17","08/15/18","NEW DIXIE OIL CORPOR","43320085",94.67,0
"30-200-00","08/15/18","NEW DIXIE OIL CORPOR","43320085",0,188.67
"10-410-47","08/15/18","A CATERED AFFAIR    ","162181  ",451.75,0
"10-200-00","08/15/18","A CATERED AFFAIR    ","162181  ",0,451.75
"10-510-53","08/15/18","A. M. NEWSOM AGENCY ","340     ",2972,0
"10-200-00","08/15/18","A. M. NEWSOM AGENCY ","340     ",0,2972
"10-500-15","08/15/18","AIRBOSS HEATING & CO","25662   ",80.25,0
"10-200-00","08/15/18","AIRBOSS HEATING & CO","25662   ",0,80.25
"30-810-14","08/15/18","PHILIP J ALSTON     ","EXP 0720",235,0
"30-811-14","08/15/18","PHILIP J ALSTON     ","EXP 0720",238.44,0
"30-200-00","08/15/18","PHILIP J ALSTON     ","EXP 0720",0,473.44
"10-500-15","08/15/18","WANDA J CLARK       ","08152018",240,0
"10-200-00","08/15/18","WANDA J CLARK       ","08152018",0,240
"10-410-27","08/15/18","FIRST MEDIA RADIO   ","4187-001",200,0
"10-200-00","08/15/18","FIRST MEDIA RADIO   ","4187-001",0,200
"10-510-36","08/15/18","GALL'S, INC.        ","01037902",380.47,0
"10-200-00","08/15/18","GALL'S, INC.        ","01037902",0,380.47
"10-510-36","08/15/18","GALL'S, INC.        ","10379026",342.01,0
"10-200-00","08/15/18","GALL'S, INC.        ","10379026",0,342.01
"10-410-57","08/15/18","HALIFAX WORKS       ","4011822 ",32,0
"10-200-00","08/15/18","HALIFAX WORKS       ","4011822 ",0,32
"30-810-58","08/15/18","HALIFAX CO WATER DEP","JULY 201",10017,0
"30-200-00","08/15/18","HALIFAX CO WATER DEP","JULY 201",0,10017
"10-560-33","08/15/18","LIT. LAKE GASTON AUT","5646-121",24.41,0
"10-200-00","08/15/18","LIT. LAKE GASTON AUT","5646-121",0,24.41
"30-810-54","08/15/18","ERIE INSURANCE GROUP","Q1113032",1200,0
"30-811-54","08/15/18","ERIE INSURANCE GROUP","Q1113032",1200,0
"10-510-54","08/15/18","ERIE INSURANCE GROUP","Q1113032",867.5,0
"10-200-00","08/15/18","ERIE INSURANCE GROUP","Q1113032",0,867.5
"30-200-00","08/15/18","ERIE INSURANCE GROUP","Q1113032",0,2400
"10-510-17","08/15/18","LAKE GASTON AUTO & R","1716    ",143.12,0
"10-200-00","08/15/18","LAKE GASTON AUTO & R","1716    ",0,143.12
"10-510-17","08/15/18","LAKE GASTON AUTO & R","1830    ",749.41,0
"10-200-00","08/15/18","LAKE GASTON AUTO & R","1830    ",0,749.41
"10-510-17","08/15/18","LAKE GASTON AUTO & R","1918    ",41.71,0
"10-200-00","08/15/18","LAKE GASTON AUTO & R","1918    ",0,41.71
"10-510-17","08/15/18","LAKE GASTON AUTO & R","2110    ",46.06,0
"10-200-00","08/15/18","LAKE GASTON AUTO & R","2110    ",0,46.06
"10-510-17","08/15/18","LAKE GASTON AUTO & R","1918    ",41.71,0
"10-200-00","08/15/18","LAKE GASTON AUTO & R","1918    ",0,41.71
"10-410-64","08/15/18","NCLM                ","I0003578",1286,0
"10-200-00","08/15/18","NCLM                ","I0003578",0,1286
"10-640-45","08/15/18","OLDE SOUTH PROPERTY ","3335    ",1250,0
"10-200-00","08/15/18","OLDE SOUTH PROPERTY ","3335    ",0,1250
"10-570-45","08/15/18","OLDE SOUTH PROPERTY ","3334    ",1100,0
"10-200-00","08/15/18","OLDE SOUTH PROPERTY ","3334    ",0,1100
"30-810-45","08/15/18","ROANOKE RAPIDS SANIT","TOL 0718",70,0
"30-200-00","08/15/18","ROANOKE RAPIDS SANIT","TOL 0718",0,70
"10-420-32","08/15/18","SPECTRA ASSOCIATES  ","38045F  ",963.5,0
"10-200-00","08/15/18","SPECTRA ASSOCIATES  ","38045F  ",0,963.5
"10-420-31","08/15/18","SOUTHERN SOFTWARE IN","241250  ",2953,0
"10-200-00","08/15/18","SOUTHERN SOFTWARE IN","241250  ",0,2953
"10-410-45","08/15/18","THARRINGTON SMITH   ","428690  ",1044.3,0
"10-200-00","08/15/18","THARRINGTON SMITH   ","428690  ",0,1044.3
"30-810-32","08/15/18","THE PRINT SHOPPE    ","84041   ",105,0
"30-811-32","08/15/18","THE PRINT SHOPPE    ","84041   ",106.37,0
"30-200-00","08/15/18","THE PRINT SHOPPE    ","84041   ",0,211.37
"10-410-62","08/15/18","UPPER COASTAL PLAIN ","6150    ",541.15,0
"10-200-00","08/15/18","UPPER COASTAL PLAIN ","6150    ",0,541.15
"10-500-45","08/15/18","VIRGINIA CAROLINA PE","507005  ",120,0
"10-200-00","08/15/18","VIRGINIA CAROLINA PE","507005  ",0,120
"10-510-11","08/15/18","VERIZON WIRELESS    ","98117032",152.04,0
"10-200-00","08/15/18","VERIZON WIRELESS    ","98117032",0,152.04
"30-811-19","08/15/18","WATER GUARD, INC    ","256780  ",809.91,0
"30-200-00","08/15/18","WATER GUARD, INC    ","256780  ",0,809.91
"30-811-34","08/15/18","WATER GUARD, INC    ","256164  ",377.67,0
"30-200-00","08/15/18","WATER GUARD, INC    ","256164  ",0,377.67
"30-811-14","08/15/18","WPCSOCC             ","EXAM FEE",85,0
"30-200-00","08/15/18","WPCSOCC             ","EXAM FEE",0,85
"30-126-00","08/15/18","JACK LAFOON         ","REFUND00",126.25,0
"30-200-00","08/15/18","JACK LAFOON         ","REFUND00",0,126.25
"30-126-00","08/15/18","CHRIS GREENE        ","REFUND00",78.7,0
"30-200-00","08/15/18","CHRIS GREENE        ","REFUND00",0,78.7
"10-227-01","08/15/18","PRUDENTIAL RETIREMEN","JULY 201",615.84,0
"10-510-80","08/15/18","PRUDENTIAL RETIREMEN","JULY 201",440.03,0
"10-420-80","08/15/18","PRUDENTIAL RETIREMEN","JULY 201",159.47,0
"30-811-85","08/15/18","PRUDENTIAL RETIREMEN","JULY 201",192.66,0
"10-200-00","08/15/18","PRUDENTIAL RETIREMEN","JULY 201",0,1215.34
"30-200-00","08/15/18","PRUDENTIAL RETIREMEN","JULY 201",0,192.66
"10-227-01","08/15/18","PRUDENTIAL RETIREMEN","JUNE 201",20,0
"10-227-01","08/15/18","PRUDENTIAL RETIREMEN","JUNE 201",603.84,0
"10-510-80","08/15/18","PRUDENTIAL RETIREMEN","JUNE 201",593.7,0
"10-420-80","08/15/18","PRUDENTIAL RETIREMEN","JUNE 201",155.66,0
"30-811-85","08/15/18","PRUDENTIAL RETIREMEN","JUNE 201",191.56,0
"10-200-00","08/15/18","PRUDENTIAL RETIREMEN","JUNE 201",0,1373.2
"30-200-00","08/15/18","PRUDENTIAL RETIREMEN","JUNE 201",0,191.56
"10-530-57","06/30/18","LIT. VOLUNTEER FIRE ","ANNUAL C",11000,0
"10-200-00","06/30/18","LIT. VOLUNTEER FIRE ","ANNUAL C",0,11000
"10-100-00","06/30/18","LIT. VOLUNTEER FIRE "," 44195  ",0,11000
"10-200-00","06/30/18","LIT. VOLUNTEER FIRE "," 44195  ",11000,0
"10-100-00","08/15/18","A. M. NEWSOM AGENCY "," 44196  ",0,2972
"10-200-00","08/15/18","A. M. NEWSOM AGENCY "," 44196  ",2972,0
"10-100-00","08/15/18","A CATERED AFFAIR    "," 44197  ",0,451.75
"10-200-00","08/15/18","A CATERED AFFAIR    "," 44197  ",451.75,0
"10-100-00","08/15/18","AIRBOSS HEATING & CO"," 44198  ",0,80.25
"10-200-00","08/15/18","AIRBOSS HEATING & CO"," 44198  ",80.25,0
"30-100-00","08/15/18","PHILIP J ALSTON     "," 44199  ",0,473.44
"30-200-00","08/15/18","PHILIP J ALSTON     "," 44199  ",473.44,0
"10-100-00","08/15/18","LARRY E CARPENTER, C"," 44200  ",0,2950
"10-200-00","08/15/18","LARRY E CARPENTER, C"," 44200  ",2950,0
"10-100-00","08/15/18","WANDA J CLARK       "," 44201  ",0,240
"10-200-00","08/15/18","WANDA J CLARK       "," 44201  ",240,0
"10-100-00","08/15/18","ERIE INSURANCE GROUP"," 44202  ",0,7060.5
"10-200-00","08/15/18","ERIE INSURANCE GROUP"," 44202  ",7060.5,0
"30-100-00","08/15/18","ERIE INSURANCE GROUP"," 44202  ",0,8400
"30-200-00","08/15/18","ERIE INSURANCE GROUP"," 44202  ",8400,0
"30-100-00","08/15/18","JACK LAFOON         "," 44203  ",0,126.25
"30-200-00","08/15/18","JACK LAFOON         "," 44203  ",126.25,0
"30-100-00","08/15/18","CHRIS GREENE        "," 44204  ",0,78.7
"30-200-00","08/15/18","CHRIS GREENE        "," 44204  ",78.7,0
"10-100-00","08/15/18","FIRST MEDIA RADIO   "," 44205  ",0,200
"10-200-00","08/15/18","FIRST MEDIA RADIO   "," 44205  ",200,0
"10-100-00","08/15/18","GALL'S, INC.        "," 44206  ",0,722.48
"10-200-00","08/15/18","GALL'S, INC.        "," 44206  ",722.48,0
"30-100-00","08/15/18","HALIFAX CO WATER DEP"," 44207  ",0,10017
"30-200-00","08/15/18","HALIFAX CO WATER DEP"," 44207  ",10017,0
"10-100-00","08/15/18","HALIFAX COUNTY      "," 44208  ",0,3413
"10-200-00","08/15/18","HALIFAX COUNTY      "," 44208  ",3413,0
"10-100-00","08/15/18","HALIFAX WORKS       "," 44209  ",0,32
"10-200-00","08/15/18","HALIFAX WORKS       "," 44209  ",32,0
"30-100-00","08/15/18","INDUSTRIAL ELECTRIC "," 44210  ",0,138.78
"30-200-00","08/15/18","INDUSTRIAL ELECTRIC "," 44210  ",138.78,0
"10-100-00","08/15/18","LIT. LAKE GASTON AUT"," 44211  ",0,24.41
"10-200-00","08/15/18","LIT. LAKE GASTON AUT"," 44211  ",24.41,0
"10-100-00","08/15/18","LIT. HARDWARE       "," 44212  ",0,500.77
"10-200-00","08/15/18","LIT. HARDWARE       "," 44212  ",500.77,0
"30-100-00","08/15/18","LIT. HARDWARE       "," 44212  ",0,13.68
"30-200-00","08/15/18","LIT. HARDWARE       "," 44212  ",13.68,0
"10-100-00","08/15/18","LAKE GASTON AUTO & R"," 44213  ",0,1022.01
"10-200-00","08/15/18","LAKE GASTON AUTO & R"," 44213  ",1022.01,0
"10-100-00","08/15/18","LAKE GASTON CHAMBER "," 44214  ",0,200
"10-200-00","08/15/18","LAKE GASTON CHAMBER "," 44214  ",200,0
"30-100-00","08/15/18","MICROBAC LABORATORIE"," 44215  ",0,1204
"30-200-00","08/15/18","MICROBAC LABORATORIE"," 44215  ",1204,0
"30-100-00","08/15/18","NC 811, INC         "," 44216  ",0,18.75
"30-200-00","08/15/18","NC 811, INC         "," 44216  ",18.75,0
"10-100-00","08/15/18","NCLM                "," 44217  ",0,1286
"10-200-00","08/15/18","NCLM                "," 44217  ",1286,0
"30-100-00","08/15/18","NEW DIXIE OIL CORPOR"," 44218  ",0,188.67
"30-200-00","08/15/18","NEW DIXIE OIL CORPOR"," 44218  ",188.67,0
"10-100-00","08/15/18","OLDE SOUTH PROPERTY "," 44219  ",0,2350
"10-200-00","08/15/18","OLDE SOUTH PROPERTY "," 44219  ",2350,0
"10-100-00","08/15/18","PAIR'S MANAGEMENT   "," 44220  ",0,529.96
"10-200-00","08/15/18","PAIR'S MANAGEMENT   "," 44220  ",529.96,0
"30-100-00","08/15/18","THE PRINT SHOPPE    "," 44221  ",0,211.37
