"Acct Number","Date","Description","Reference","Debit","Credit"
"10-0600-320","01-04-1980","FROM UTILITIES      ","UB010300",0,1
"10-1020-000","01-04-1980","FROM UTILITIES      ","UB010300",1,0
"10-1200-000","01-04-1980","FROM UTILITIES      ","UB010300",0,69
"10-1020-000","01-04-1980","FROM UTILITIES      ","UB010300",69,0
"10-1200-000","01-03-2000","FROM UTILITIES      ","UB010300",0,606.67
"10-1050-000","01-03-2000","FROM UTILITIES      ","UB010300",606.67,0
"10-1200-000","01-03-2000","FROM UTILITIES      ","UB010300",0,568.64
"10-1050-000","01-03-2000","FROM UTILITIES      ","UB010300",568.64,0
"10-1200-000","01-03-2000","FROM UTILITIES      ","UB010300",0,4566.2
"10-1020-000","01-03-2000","FROM UTILITIES      ","UB010300",4566.2,0
"10-0400-320","01-03-2000","FROM UTILITIES      ","UB010300",0,8.21
"10-1050-000","01-03-2000","FROM UTILITIES      ","UB010300",8.21,0
"10-0500-320","01-03-2000","FROM UTILITIES      ","UB010300",0,8.7
"10-1050-000","01-03-2000","FROM UTILITIES      ","UB010300",8.7,0
"10-0300-320","01-03-2000","FROM UTILITIES      ","UB010300",0,97.64
"10-1020-000","01-03-2000","FROM UTILITIES      ","UB010300",97.64,0
"10-0300-320","01-03-2000","FROM UTILITIES      ","UB010300",0,165
"10-1020-000","01-03-2000","FROM UTILITIES      ","UB010300",165,0
"10-1200-000","01-03-2000","FROM UTILITIES      ","UB010300",0,295
"10-0300-001","01-03-2000","FROM UTILITIES      ","UB010300",295,0
"10-0600-320","01-03-2000","FROM UTILITIES      ","UB010300",0,2.5
"10-1020-000","01-03-2000","FROM UTILITIES      ","UB010300",2.5,0
"10-1200-000","01-03-2000","FROM UTILITIES      ","UB010300",0,131.1
"10-1020-000","01-03-2000","FROM UTILITIES      ","UB010300",131.1,0
"10-1120-000","12-09-1999","JEFF BROWN          ","1276    ",210,0
"10-1120-000","12-09-1999","JEFF BROWN          ","1276    ",0,210
"10-1120-000","12-02-1999","CPW (Applied-Debit) ","1275    ",7559.98,0
"10-1120-000","12-02-1999","CPW (Applied-Debit) ","1275    ",0,7559.98
"10-1120-000","12-10-1999","CPW(JOHNNY COGGINS) ","1278    ",35,0
"10-1120-000","12-10-1999","CPW(JOHNNY COGGINS) ","1278    ",0,35
"10-1120-000","12-10-1999","CPW(JOHNNY COGGINS) ","1277    ",30,0
"10-1120-000","12-10-1999","CPW(JOHNNY COGGINS) ","1277    ",0,30
"10-1120-000","12-02-1999","ROBERT L. HARLING   ","1272    ",220,0
"10-1120-000","12-02-1999","ROBERT L. HARLING   ","1272    ",0,220
"10-1120-000","12-01-1999","UP TO DATE CLOTHING ","1271    ",220,0
"10-1120-000","12-01-1999","UP TO DATE CLOTHING ","1271    ",0,220
"10-1120-000","12-02-1999","CPW(D.W. SCHUMPERT) ","1274    ",120,0
"10-1120-000","12-02-1999","CPW(D.W. SCHUMPERT) ","1274    ",0,120
"10-1120-000","12-02-1999","BENSON L. BONDS     ","1273    ",220,0
"10-1120-000","12-02-1999","BENSON L. BONDS     ","1273    ",0,220
"10-1200-000","01-04-2000","FROM UTILITIES      ","UB010400",0,1184.67
"10-1050-000","01-04-2000","FROM UTILITIES      ","UB010400",1184.67,0
"10-1200-000","01-04-2000","FROM UTILITIES      ","UB010400",0,1075.35
"10-1050-000","01-04-2000","FROM UTILITIES      ","UB010400",1075.35,0
"10-1200-000","01-04-2000","FROM UTILITIES      ","UB010400",0,8040.27
"10-1020-000","01-04-2000","FROM UTILITIES      ","UB010400",8040.27,0
"10-0400-320","01-04-2000","FROM UTILITIES      ","UB010400",0,92.58
"10-1050-000","01-04-2000","FROM UTILITIES      ","UB010400",92.58,0
"10-0500-320","01-04-2000","FROM UTILITIES      ","UB010400",0,77.83
"10-1050-000","01-04-2000","FROM UTILITIES      ","UB010400",77.83,0
"10-0300-320","01-04-2000","FROM UTILITIES      ","UB010400",0,592.64
"10-1020-000","01-04-2000","FROM UTILITIES      ","UB010400",592.64,0
"10-0300-320","01-04-2000","FROM UTILITIES      ","UB010400",0,788.35
"10-1020-000","01-04-2000","FROM UTILITIES      ","UB010400",788.35,0
"10-0400-320","01-04-2000","FROM UTILITIES      ","UB010400",0,15
"10-1050-000","01-04-2000","FROM UTILITIES      ","UB010400",15,0
"10-1200-000","01-04-2000","FROM UTILITIES      ","UB010400",0,341
"10-0300-001","01-04-2000","FROM UTILITIES      ","UB010400",341,0
"10-0600-320","01-04-2000","FROM UTILITIES      ","UB010400",0,20.8
"10-1020-000","01-04-2000","FROM UTILITIES      ","UB010400",20.8,0
"10-1200-000","01-04-2000","FROM UTILITIES      ","UB010400",0,144.9
"10-1020-000","01-04-2000","FROM UTILITIES      ","UB010400",144.9,0
"10-0300-420","12-30-1999","SC RETIRMENT SYSTEM ","6983    ",827.53,0
"10-0400-420","12-30-1999","SC RETIRMENT SYSTEM ","6983    ",1363.48,0
"10-0500-420","12-30-1999","SC RETIRMENT SYSTEM ","6983    ",860.53,0
"10-1030-000","12-30-1999","BB&T(STATE)         ","6982    ",0,1922.1
"10-1030-000","12-30-1999","SC RETIRMENT SYSTEM ","6983    ",0,5524.37
"10-1030-000","12-30-1999","SC STATE EMP CR UN  ","6963    ",0,745.96
"10-1030-000","12-30-1999","EFTPS(FICA/FEDERAL) ","EFTPS   ",0,2305.01
"10-1030-000","12-30-1999","SC STATE TREASURER  ","6981    ",0,197.5
"10-2100-000","12-30-1999","EFTPS(FICA/FEDERAL) ","EFTPS   ",993.06,0
"10-2110-000","12-30-1999","BB&T(STATE)         ","6982    ",1922.1,0
"10-2120-000","12-30-1999","EFTPS(FICA/FEDERAL) ","EFTPS   ",1311.95,0
"10-2130-000","12-30-1999","SC RETIRMENT SYSTEM ","6983    ",2472.83,0
"10-2150-000","12-30-1999","SC STATE EMP CR UN  ","6963    ",745.96,0
"10-2170-000","12-30-1999","SC STATE TREASURER  ","6981    ",197.5,0
"10-1050-000","11-30-1999","NOVEMBER            ","~       ",0,86459.82
"10-1060-000","11-30-1999","NOVEMBER            ","~       ",81646.44,0
"10-1070-000","11-30-1999","NOVEMBER            ","~       ",3.86,0
"10-1070-000","11-30-1999","NOVEMBER            ","~       ",0,3.86
"10-1071-000","11-30-1999","NOVEMBER            ","~       ",3.86,0
"10-1080-000","11-30-1999","NOVEMBER            ","~       ",21.76,0
"10-1080-000","11-30-1999","NOVEMBER            ","~       ",0,21.76
"10-1081-000","11-30-1999","NOVEMBER            ","~       ",21.76,0
"10-1090-000","11-30-1999","NOVEMBER            ","~       ",1571.89,0
"10-1090-000","11-30-1999","NOVEMBER            ","~       ",0,1571.89
"10-1091-000","11-30-1999","NOVEMBER            ","~       ",1856.37,0
"10-1091-000","11-30-1999","NOVEMBER            ","~       ",0,1856.37
"10-1092-000","11-30-1999","NOVEMBER            ","~       ",1571.89,0
"10-1093-000","11-30-1999","NOVEMBER            ","~       ",1856.37,0
"10-1100-000","11-30-1999","NOVEMBER            ","~       ",86676.82,0
"10-1100-000","11-30-1999","NOVEMBER            ","~       ",0,86676.82
"10-1101-000","11-30-1999","NOVEMBER            ","~       ",332,0
"10-1101-000","11-30-1999","NOVEMBER            ","~       ",0,332
"10-1102-000","11-30-1999","NOVEMBER            ","~       ",15.45,0
"10-1102-000","11-30-1999","NOVEMBER            ","~       ",0,15.45
"10-1103-000","11-30-1999","NOVEMBER            ","~       ",15.45,0
"10-1110-000","11-30-1999","NOVEMBER            ","~       ",162.65,0
"10-1110-000","11-30-1999","NOVEMBER            ","~       ",0,162.65
"10-1111-000","11-30-1999","NOVEMBER            ","~       ",162.65,0
"10-1510-000","11-30-1999","NOVEMBER            ","~       ",0,7500
"10-2050-000","11-30-1999","NOVEMBER            ","~       ",0,2930.87
"10-2320-000","11-30-1999","NOVEMBER            ","~       ",332,0
"10-0500-417","11-30-1999","NOVEMBER            ","~       ",1053.12,0
"10-0500-424","11-30-1999","NOVEMBER            ","~       ",7500,0
"10-0500-425","11-30-1999","NOVEMBER            ","~       ",2930.87,0
"10-0500-340","11-30-1999","NOVEMBER            ","~       ",0,203.72
"10-1060-000","12-31-1999","TO CORRECT ENTRY    ","~       ",0,4713.23
"10-0500-340","12-31-1999","TO CORRECT ENTRY    ","~       ",4713.23,0
"10-1060-000","11-30-1999","NOVEMBER INTEREST   ","~       ",4713.23,0
"10-0500-340","11-30-1999","NOVEMBER INTEREST   ","~       ",0,4713.23
"10-0400-445","11-30-1999","RECD - NOVEMBER     ","~       ",1550,0
"10-1060-000","11-30-1999","RECD - NOVEMBER     ","~       ",0,1550
"10-0400-445","11-30-1999","RECD - NOVEMBER     ","~       ",2439,0
"10-1060-000","11-30-1999","RECD - NOVEMBER     ","~       ",0,2439
"10-0300-401","01-06-2000","Wages               ","~       ",1746.65,0
"10-0300-403","01-06-2000","Wages               ","~       ",400.52,0
"10-0300-420","01-06-2000","Ret Match           ","~       ",117.03,0
"10-0300-420","01-06-2000","Ret Match           ","~       ",26.83,0
"10-0300-421","01-06-2000","Soc Match           ","~       ",108.29,0
"10-0300-421","01-06-2000","Soc Match           ","~       ",24.83,0
"10-0300-421","01-06-2000","Med Match           ","~       ",25.33,0
"10-0300-421","01-06-2000","Med Match           ","~       ",5.81,0
"10-0400-401","01-06-2000","Wages               ","~       ",3195.41,0
"10-0400-403","01-06-2000","Wages               ","~       ",417.26,0
"10-0400-420","01-06-2000","Ret Match           ","~       ",193.75,0
"10-0400-420","01-06-2000","Ret Match           ","~       ",27.96,0
"10-0400-421","01-06-2000","Soc Match           ","~       ",198.11,0
"10-0400-421","01-06-2000","Soc Match           ","~       ",25.87,0
"10-0400-421","01-06-2000","Med Match           ","~       ",46.34,0
"10-0400-421","01-06-2000","Med Match           ","~       ",6.05,0
"10-0500-401","01-06-2000","Wages               ","~       ",2504,0
"10-0500-420","01-06-2000","Ret Match           ","~       ",152.8,0
"10-0500-421","01-06-2000","Soc Match           ","~       ",155.25,0
"10-0500-421","01-06-2000","Med Match           ","~       ",36.31,0
"10-1030-000","01-06-2000","PR Net              ","~       ",0,4755.91
"10-2100-000","01-06-2000","Withholdings        ","~       ",0,910.64
"10-2110-000","01-06-2000","Withholdings        ","~       ",0,400.39
"10-2120-000","01-06-2000","Withholdings        ","~       ",0,512.35
"10-2120-000","01-06-2000","Withholdings        ","~       ",0,119.84
"10-2120-000","01-06-2000","Soc Match Liab      ","~       ",0,512.35
"10-2120-000","01-06-2000","Med Match Liab      ","~       ",0,119.84
"10-2130-000","01-06-2000","Withholdings        ","~       ",0,464.21
"10-2130-000","01-06-2000","Ret Match Liab      ","~       ",0,518.37
"10-2140-000","01-06-2000","Deductions          ","~       ",0,16.06
"10-2140-000","01-06-2000","Deductions          ","~       ",0,127.69
"10-2140-000","01-06-2000","Deductions          ","~       ",0,13.29
"10-2150-000","01-06-2000","Deductions          ","~       ",0,745.96
"10-2170-000","01-06-2000","Deductions          ","~       ",0,197.5
"10-1030-000","01-06-2000","SC STATE EMP CR UN  ","7002    ",0,745.96
"10-1030-000","01-06-2000","EFTPS(FICA/FEDERAL) ","EFTPS   ",0,2175.01
"10-1030-000","01-06-2000","SC STATE TREASURER  ","7003    ",0,197.5
"10-1030-000","01-06-2000","AFLAC               ","6984    ",0,69.57
"10-2100-000","01-06-2000","EFTPS(FICA/FEDERAL) ","EFTPS   ",910.64,0
"10-2120-000","01-06-2000","EFTPS(FICA/FEDERAL) ","EFTPS   ",1264.37,0
"10-2140-000","01-06-2000","AFLAC               ","6984    ",69.57,0
"10-2150-000","01-06-2000","SC STATE EMP CR UN  ","7002    ",745.96,0
"10-2170-000","01-06-2000","SC STATE TREASURER  ","7003    ",197.5,0
"10-1200-000","01-03-2000","FROM UTILITIES 01030","~       ",0,521.86
"10-1050-000","01-03-2000","FROM UTILITIES 01030","~       ",521.86,0
"10-1200-000","01-03-2000","FROM UTILITIES 01030","~       ",0,457.19
"10-1050-000","01-03-2000","FROM UTILITIES 01030","~       ",457.19,0
"10-1200-000","01-03-2000","FROM UTILITIES 01030","~       ",0,4455.49
"10-1020-000","01-03-2000","FROM UTILITIES 01030","~       ",4455.49,0
"10-0400-320","01-03-2000","FROM UTILITIES 01030","~       ",0,7.99
"10-1050-000","01-03-2000","FROM UTILITIES 01030","~       ",7.99,0
"10-0500-320","01-03-2000","FROM UTILITIES 01030","~       ",0,5.04
"10-1050-000","01-03-2000","FROM UTILITIES 01030","~       ",5.04,0
"10-0300-320","01-03-2000","FROM UTILITIES 01030","~       ",0,102.06
"10-1020-000","01-03-2000","FROM UTILITIES 01030","~       ",102.06,0
"10-0300-320","01-03-2000","FROM UTILITIES 01030","~       ",0,99.35
"10-1020-000","01-03-2000","FROM UTILITIES 01030","~       ",99.35,0
"10-0400-320","01-03-2000","FROM UTILITIES 01030","~       ",0,15
"10-1050-000","01-03-2000","FROM UTILITIES 01030","~       ",15,0
"10-1200-000","01-03-2000","FROM UTILITIES 01030","~       ",0,209
"10-0300-001","01-03-2000","FROM UTILITIES 01030","~       ",209,0
"10-0600-320","01-03-2000","FROM UTILITIES 01030","~       ",0,1
"10-1020-000","01-03-2000","FROM UTILITIES 01030","~       ",1,0
"10-1200-000","01-03-2000","FROM UTILITIES 01030","~       ",0,69
"10-1020-000","01-03-2000","FROM UTILITIES 01030","~       ",69,0
"10-1200-000","01-04-1980","TO CORRECT ERROR    ","~       ",521.86,0
"10-1050-000","01-04-1980","TO CORRECT ERROR    ","~       ",0,521.86
"10-1200-000","01-04-1980","TO CORRECT ERROR    ","~       ",457.19,0
"10-1050-000","01-04-1980","TO CORRECT ERROR    ","~       ",0,457.19
"10-1200-000","01-04-1980","TO CORRECT ENTRY    ","~       ",4455.49,0
"10-1020-000","01-04-1980","TO CORRECT ENTRY    ","~       ",0,4455.49
"10-0400-320","01-04-1980","TO CORRECT ENTRY    ","~       ",7.99,0
"10-1050-000","01-04-1980","TO CORRECT ENTRY    ","~       ",0,7.99
"10-0500-320","01-04-1980","TO CORRECT ENTRY    ","~       ",5.04,0
"10-1050-000","01-04-1980","TO CORRECT ENTRY    ","~       ",0,5.04
"10-0300-320","01-04-1980","TO CORRECT ENTRY    ","~       ",102.06,0
"10-1020-000","01-04-1980","TO CORRECT ENTRY    ","~       ",0,102.06
"10-0300-320","01-04-1980","TO CORRECT ENTRY    ","~       ",99.35,0
"10-1020-000","01-04-1980","TO CORRECT ENTRY    ","~       ",0,99.35
"10-0400-320","01-04-1980","TO CORRECT ENTRY    ","~       ",15,0
"10-1050-000","01-04-1980","TO CORRECT ENTRY    ","~       ",0,15
"10-1200-000","01-04-1980","TO CORRECT ENTRY    ","~       ",209,0
"10-0300-001","01-04-1980","TO CORRECT ENTRY    ","~       ",0,209
"10-0600-320","01-04-1980","TO CORRECT ENTRY    ","~       ",1,0
"10-1020-000","01-04-1980","TO CORRECT ENTRY    ","~       ",0,1
"10-1200-000","01-04-1980","TO CORRECT ENTRY    ","~       ",69,0
"10-1020-000","01-04-1980","TO CORRECT ENTRY    ","~       ",0,69
"10-1200-000","01-06-2000","FROM UTILITIES      ","UB010700",0,1579.43
"10-1050-000","01-06-2000","FROM UTILITIES      ","UB010700",1579.43,0
"10-1200-000","01-06-2000","FROM UTILITIES      ","UB010700",0,1588.08
"10-1050-000","01-06-2000","FROM UTILITIES      ","UB010700",1588.08,0
"10-1200-000","01-06-2000","FROM UTILITIES      ","UB010700",0,12749.7
"10-1020-000","01-06-2000","FROM UTILITIES      ","UB010700",12749.7,0
"10-0400-320","01-06-2000","FROM UTILITIES      ","UB010700",0,13
"10-1050-000","01-06-2000","FROM UTILITIES      ","UB010700",13,0
"10-0500-320","01-06-2000","FROM UTILITIES      ","UB010700",0,13.36
"10-1050-000","01-06-2000","FROM UTILITIES      ","UB010700",13.36,0
"10-0300-320","01-06-2000","FROM UTILITIES      ","UB010700",0,72.25
"10-1020-000","01-06-2000","FROM UTILITIES      ","UB010700",72.25,0
"10-0300-320","01-06-2000","FROM UTILITIES      ","UB010700",0,105
"10-1020-000","01-06-2000","FROM UTILITIES      ","UB010700",105,0
"10-1200-000","01-06-2000","FROM UTILITIES      ","UB010700",0,794
"10-0300-001","01-06-2000","FROM UTILITIES      ","UB010700",794,0
"10-0600-320","01-06-2000","FROM UTILITIES      ","UB010700",0,3
"10-1020-000","01-06-2000","FROM UTILITIES      ","UB010700",3,0
"10-1200-000","01-06-2000","FROM UTILITIES      ","UB010700",0,270.35
"10-1020-000","01-06-2000","FROM UTILITIES      ","UB010700",270.35,0
"10-1200-000","12-31-1999","DECEMBER BILLING    ","~       ",196123.17,0
"10-0300-301","12-31-1999","DECEMBER BILLING    ","~       ",0,119447.43
"10-0400-301","12-31-1999","DECEMBER BILLING    ","~       ",0,36803.29
"10-0500-301","12-31-1999","DECEMBER BILLING    ","~       ",0,32032.61
"10-2020-000","12-31-1999","DECEMBER BILLING    ","~       ",0,3106.84
"10-0300-001","12-31-1999","DECEMBER BILLING    ","~       ",0,4733
"10-1060-000","12-31-1999","DECEMBER INTEREST   ","~       ",4560.45,0
"10-0500-340","12-31-1999","DECEMBER INTEREST   ","~       ",0,4560.45
"10-1200-000","01-07-2000","FROM UTILITIES      ","UB010700",0,1336.34
"10-1050-000","01-07-2000","FROM UTILITIES      ","UB010700",1336.34,0
"10-1200-000","01-07-2000","FROM UTILITIES      ","UB010700",0,1134.66
"10-1050-000","01-07-2000","FROM UTILITIES      ","UB010700",1134.66,0
"10-1200-000","01-07-2000","FROM UTILITIES      ","UB010700",0,8910.41
"10-1020-000","01-07-2000","FROM UTILITIES      ","UB010700",8910.41,0
"10-0400-320","01-07-2000","FROM UTILITIES      ","UB010700",0,13.46
"10-1050-000","01-07-2000","FROM UTILITIES      ","UB010700",13.46,0
"10-0500-320","01-07-2000","FROM UTILITIES      ","UB010700",0,8.37
"10-1050-000","01-07-2000","FROM UTILITIES      ","UB010700",8.37,0
"10-0300-320","01-07-2000","FROM UTILITIES      ","UB010700",0,52.15
"10-1020-000","01-07-2000","FROM UTILITIES      ","UB010700",52.15,0
"10-0300-320","01-07-2000","FROM UTILITIES      ","UB010700",0,150
"10-1020-000","01-07-2000","FROM UTILITIES      ","UB010700",150,0
"10-1200-000","01-07-2000","FROM UTILITIES      ","UB010700",0,463
"10-0300-001","01-07-2000","FROM UTILITIES      ","UB010700",463,0
"10-0600-320","01-07-2000","FROM UTILITIES      ","UB010700",0,1.8
"10-1020-000","01-07-2000","FROM UTILITIES      ","UB010700",1.8,0
"10-1200-000","01-07-2000","FROM UTILITIES      ","UB010700",0,212.1
"10-1020-000","01-07-2000","FROM UTILITIES      ","UB010700",212.1,0
"10-1200-000","01-10-2000","FROM UTILITIES      ","UB011000",0,1417.78
"10-1050-000","01-10-2000","FROM UTILITIES      ","UB011000",1417.78,0
"10-1200-000","01-10-2000","FROM UTILITIES      ","UB011000",0,1309.78
"10-1050-000","01-10-2000","FROM UTILITIES      ","UB011000",1309.78,0
"10-1200-000","01-10-2000","FROM UTILITIES      ","UB011000",0,9342.11
"10-1020-000","01-10-2000","FROM UTILITIES      ","UB011000",9342.11,0
"10-0400-320","01-10-2000","FROM UTILITIES      ","UB011000",0,.9
"10-1050-000","01-10-2000","FROM UTILITIES      ","UB011000",.9,0
"10-0500-320","01-10-2000","FROM UTILITIES      ","UB011000",0,.93
"10-1050-000","01-10-2000","FROM UTILITIES      ","UB011000",.93,0
"10-0300-320","01-10-2000","FROM UTILITIES      ","UB011000",0,4.89
"10-1020-000","01-10-2000","FROM UTILITIES      ","UB011000",4.89,0
"10-0300-320","01-10-2000","FROM UTILITIES      ","UB011000",0,15
"10-1020-000","01-10-2000","FROM UTILITIES      ","UB011000",15,0
"10-1200-000","01-10-2000","FROM UTILITIES      ","UB011000",0,565
"10-0300-001","01-10-2000","FROM UTILITIES      ","UB011000",565,0
"10-0600-320","01-10-2000","FROM UTILITIES      ","UB011000",0,.5
"10-1020-000","01-10-2000","FROM UTILITIES      ","UB011000",.5,0
"10-1200-000","01-10-2000","FROM UTILITIES      ","UB011000",0,323.7
"10-1020-000","01-10-2000","FROM UTILITIES      ","UB011000",323.7,0
