"Acct Number","Date","Description","Reference","Debit","Credit"
"20-100-01","11/30/16","MERCHANT SERVICE FEE","ACHDEBIT",0,203.59
"10-300-20","12/09/16","SUBWAY              ","~       ",0,5737.02
"10-100-03","12/09/16","SUBWAY              ","~       ",5737.02,0
"10-300-05","12/09/16","PERKINS             ","~       ",0,137.94
"10-100-23","12/09/16","PERKINS             ","~       ",137.94,0
"10-100-23","12/05/16","POSTED WRONG AMOUNT ","2CORRECT",0,.1
"10-300-14","12/05/16","POSTED WRONG AMOUNT ","2CORRECT",.1,0
"10-300-73","12/12/16","JUSTICE LAW         ","~       ",0,100
"10-100-23","12/12/16","JUSTICE LAW         ","~       ",100,0
"10-300-04","12/12/16","ROTECH              ","~       ",0,318.83
"10-100-23","12/12/16","ROTECH              ","~       ",318.83,0
"10-300-04","12/12/16","HARIS               ","~       ",0,6.52
"10-100-23","12/12/16","HARIS               ","~       ",6.52,0
"10-300-04","12/12/16","CHILDRESS           ","~       ",0,14.88
"10-100-23","12/12/16","CHILDRESS           ","~       ",14.88,0
"10-300-05","12/12/16","RITE AID            ","~       ",0,1843.16
"10-100-23","12/12/16","RITE AID            ","~       ",1843.16,0
"10-300-14","12/13/16","Garbage Deposit     ","~       ",0,2116.84
"10-100-23","12/13/16","Garbage Deposit     ","~       ",2116.84,0
"20-400-20","12/14/16","CONTINENTAL CONCESS.","INVOICE#",806.67,0
"20-200-04","12/14/16","CONTINENTAL CONCESS.","INVOICE#",0,806.67
"20-400-21","12/14/16","REAL D INC.         ","INVOICE#",55.5,0
"20-200-04","12/14/16","REAL D INC.         ","INVOICE#",0,55.5
"20-400-21","12/14/16","WARNER BROTHERS     ","FANTASTI",189.39,0
"20-200-04","12/14/16","WARNER BROTHERS     ","FANTASTI",0,189.39
"20-400-21","12/14/16","WALT DISNEY STUDIOS ","MOANA   ",1102.67,0
"20-200-04","12/14/16","WALT DISNEY STUDIOS ","MOANA   ",0,1102.67
"20-400-21","12/14/16","LIONS GATE          ","MADEA/BO",360.2,0
"20-200-04","12/14/16","LIONS GATE          ","MADEA/BO",0,360.2
"20-400-25","12/14/16","MOVIEAD             ","INVOICE#",37.5,0
"20-200-04","12/14/16","MOVIEAD             ","INVOICE#",0,37.5
"20-400-20","12/14/16","COCO-COLA BOTTLING  ","INVOICE#",1254.8,0
"20-200-04","12/14/16","COCO-COLA BOTTLING  ","INVOICE#",0,1254.8
"20-400-01","12/14/16","TOWN OF GRUNDY      ","PAYROLL ",4733.53,0
"20-400-02","12/14/16","TOWN OF GRUNDY      ","PAYROLL ",362.1,0
"20-200-04","12/14/16","TOWN OF GRUNDY      ","PAYROLL ",0,5095.63
"20-100-01","12/14/16","COCO-COLA BOTTLING  "," 13233  ",0,1254.8
"20-200-04","12/14/16","COCO-COLA BOTTLING  "," 13233  ",1254.8,0
"20-100-01","12/14/16","CONTINENTAL CONCESS."," 13234  ",0,806.67
"20-200-04","12/14/16","CONTINENTAL CONCESS."," 13234  ",806.67,0
"20-100-01","12/14/16","LIONS GATE          "," 13235  ",0,360.2
"20-200-04","12/14/16","LIONS GATE          "," 13235  ",360.2,0
"20-100-01","12/14/16","MOVIEAD             "," 13236  ",0,37.5
"20-200-04","12/14/16","MOVIEAD             "," 13236  ",37.5,0
"20-100-01","12/14/16","REAL D INC.         "," 13237  ",0,55.5
"20-200-04","12/14/16","REAL D INC.         "," 13237  ",55.5,0
"20-100-01","12/14/16","TOWN OF GRUNDY      "," 13238  ",0,5095.63
"20-200-04","12/14/16","TOWN OF GRUNDY      "," 13238  ",5095.63,0
"20-100-01","12/14/16","WALT DISNEY STUDIOS "," 13239  ",0,1102.67
"20-200-04","12/14/16","WALT DISNEY STUDIOS "," 13239  ",1102.67,0
"20-100-01","12/14/16","WARNER BROTHERS     "," 13240  ",0,189.39
"20-200-04","12/14/16","WARNER BROTHERS     "," 13240  ",189.39,0
"10-300-04","12/14/16","MCGLOTHLIN          ","~       ",0,101.6
"10-100-23","12/14/16","MCGLOTHLIN          ","~       ",101.6,0
"10-300-05","12/14/16","COOK                ","~       ",0,37.4
"10-300-04","12/14/16","COOK                ","~       ",0,70.5
"10-100-23","12/14/16","COOK                ","~       ",107.9,0
"10-300-04","12/14/16","HALE                ","~       ",0,2.47
"10-100-23","12/14/16","HALE                ","~       ",2.47,0
"10-300-40","12/14/16","COMFORT INN         ","~       ",0,5253.53
"10-100-23","12/14/16","COMFORT INN         ","~       ",5253.53,0
"10-300-25","12/14/16","GNB                 ","~       ",0,157.46
"10-100-23","12/14/16","GNB                 ","~       ",157.46,0
"10-300-73","12/14/16","VANSANT LUMBER      ","~       ",0,100
"10-100-23","12/14/16","VANSANT LUMBER      ","~       ",100,0
"10-300-73","12/14/16","MISC. DONORS        ","CASH    ",0,70
"10-100-23","12/14/16","MISC. DONORS        ","CASH    ",70,0
"10-300-05","12/14/16","LESTER              ","~       ",0,252.78
"10-300-04","12/14/16","LESTER              ","~       ",0,5.17
"10-100-23","12/14/16","LESTER              ","~       ",257.95,0
"10-300-04","12/14/16","STACY               ","~       ",0,13.95
"10-100-23","12/14/16","STACY               ","~       ",13.95,0
"10-510-38","12/15/16","WALMART             ","2272    ",2160,0
"10-100-23","12/15/16","WALMART             ","2272    ",0,2160
"10-510-50","12/15/16","SERENDIPITY         ","2273    ",220,0
"10-100-23","12/15/16","SERENDIPITY         ","2273    ",0,220
"10-550-15","12/15/16","PUMPHOUSE SUPPLY    ","INVOICE#",9.28,0
"10-200-04","12/15/16","PUMPHOUSE SUPPLY    ","INVOICE#",0,9.28
"10-500-15","12/15/16","PUMPHOUSE SUPPLY    ","INVOICE#",124.75,0
"10-200-04","12/15/16","PUMPHOUSE SUPPLY    ","INVOICE#",0,124.75
"10-510-38","12/15/16","AMMARS, INC.        ","INVOICE#",64.26,0
"10-200-04","12/15/16","AMMARS, INC.        ","INVOICE#",0,64.26
"10-510-10","12/15/16","QUILL CORPORATION   ","INV# 238",135.9,0
"10-200-04","12/15/16","QUILL CORPORATION   ","INV# 238",0,135.9
"10-510-10","12/15/16","QUILL CORPORATION   ","INV# 219",75.97,0
"10-200-04","12/15/16","QUILL CORPORATION   ","INV# 219",0,75.97
"10-510-10","12/15/16","QUILL CORPORATION   ","INV# 237",29.27,0
"10-200-04","12/15/16","QUILL CORPORATION   ","INV# 237",0,29.27
"10-510-10","12/15/16","QUILL CORPORATION   ","INV# 242",22.98,0
"10-200-04","12/15/16","QUILL CORPORATION   ","INV# 242",0,22.98
"10-500-10","12/15/16","TRACTOR SUPPLY CREDI","ACCT# 60",125.31,0
"10-200-04","12/15/16","TRACTOR SUPPLY CREDI","ACCT# 60",0,125.31
"10-500-09","12/15/16","CENTRAL PARTS WAREHO","INVOICE#",61.36,0
"10-200-04","12/15/16","CENTRAL PARTS WAREHO","INVOICE#",0,61.36
"10-400-07","12/15/16","Dominion Office Prod","NOVEMBER",190.8,0
"10-200-04","12/15/16","Dominion Office Prod","NOVEMBER",0,190.8
"10-550-19","12/15/16","WEX BANK            ","ACCT# 36",560.4,0
"10-520-19","12/15/16","WEX BANK            ","ACCT# 36",172.84,0
"10-510-19","12/15/16","WEX BANK            ","ACCT# 36",829.93,0
"10-500-19","12/15/16","WEX BANK            ","ACCT# 36",1130.54,0
"10-200-04","12/15/16","WEX BANK            ","ACCT# 36",0,2693.71
"10-560-25","12/15/16","APP. AGENCY FOR SR. ","INV# 290",600,0
"10-200-04","12/15/16","APP. AGENCY FOR SR. ","INV# 290",0,600
"10-400-13","12/15/16","MOUNTAINEER PUBLISHI","INV# 101",94.29,0
"10-200-04","12/15/16","MOUNTAINEER PUBLISHI","INV# 101",0,94.29
"10-550-15","12/15/16","T & W PEST CONTROL  ","NOVEMBER",30,0
"10-510-17","12/15/16","T & W PEST CONTROL  ","NOVEMBER",40,0
"10-200-04","12/15/16","T & W PEST CONTROL  ","NOVEMBER",0,70
"10-400-07","12/15/16","SOUTHERN SOFTWARE SY","INV# 237",169,0
"10-200-04","12/15/16","SOUTHERN SOFTWARE SY","INV# 237",0,169
"10-400-07","12/15/16","SOUTHERN SOFTWARE SY","INV# 237",767.05,0
"10-200-04","12/15/16","SOUTHERN SOFTWARE SY","INV# 237",0,767.05
"10-510-16","12/15/16","IGO TECHNOLOGY      ","INV# 104",139.95,0
"10-400-16","12/15/16","IGO TECHNOLOGY      ","INV# 104",139.95,0
"10-200-04","12/15/16","IGO TECHNOLOGY      ","INV# 104",0,279.9
"10-400-16","12/15/16","IGO TECHNOLOGY      ","inv# 104",332.5,0
"10-200-04","12/15/16","IGO TECHNOLOGY      ","inv# 104",0,332.5
"10-560-20","12/15/16","HUBERT SOULYRETTE   ","NOVEMBER",300,0
"10-200-04","12/15/16","HUBERT SOULYRETTE   ","NOVEMBER",0,300
"10-400-24","12/15/16","SESCO MANAGEMENT    ","INV# 840",75,0
"10-200-04","12/15/16","SESCO MANAGEMENT    ","INV# 840",0,75
"10-550-18","12/15/16","TWO WAY RADIO SERVIC","TOWN2   ",70,0
"10-200-04","12/15/16","TWO WAY RADIO SERVIC","TOWN2   ",0,70
"10-500-09","12/15/16","AUTOZONE            ","ACCT# 00",376.94,0
"10-520-09","12/15/16","AUTOZONE            ","ACCT# 00",50,0
"10-550-09","12/15/16","AUTOZONE            ","ACCT# 00",145.51,0
"10-200-04","12/15/16","AUTOZONE            ","ACCT# 00",0,572.45
"10-550-45","12/15/16","WATERWAY SW PENNSYLV","INV# I_P",2770.1,0
"10-200-04","12/15/16","WATERWAY SW PENNSYLV","INV# I_P",0,2770.1
"10-500-09","12/15/16","VANSANT AUTO & SMALL","ACCT# 25",178.36,0
"10-520-09","12/15/16","VANSANT AUTO & SMALL","ACCT# 25",166.32,0
"10-550-09","12/15/16","VANSANT AUTO & SMALL","ACCT# 25",12.97,0
"10-200-04","12/15/16","VANSANT AUTO & SMALL","ACCT# 25",0,357.65
"10-500-09","12/15/16","ADVANCE AUTO PARTS  ","ACCT# 21",8.48,0
"10-520-09","12/15/16","ADVANCE AUTO PARTS  ","ACCT# 21",16.98,0
"10-200-04","12/15/16","ADVANCE AUTO PARTS  ","ACCT# 21",0,25.46
"10-550-20","12/15/16","VEST'S SALES & SERVI","INV# 122",561.79,0
"10-200-04","12/15/16","VEST'S SALES & SERVI","INV# 122",0,561.79
"10-550-09","12/15/16","VEST'S SALES & SERVI","INV# 122",127.25,0
"10-200-04","12/15/16","VEST'S SALES & SERVI","INV# 122",0,127.25
"10-500-09","12/15/16","FREEDOM FORD-LINCOLN","CUSTOMER",28.68,0
"10-200-04","12/15/16","FREEDOM FORD-LINCOLN","CUSTOMER",0,28.68
"10-500-09","12/15/16","FREEDOM FORD-LINCOLN","CUSTOMER",146.91,0
"10-200-04","12/15/16","FREEDOM FORD-LINCOLN","CUSTOMER",0,146.91
"10-550-50","12/15/16","SAM'S CLUB          ","ACCT# 60",73.82,0
"10-500-10","12/15/16","SAM'S CLUB          ","ACCT# 60",65.97,0
"10-500-10","12/15/16","SAM'S CLUB          ","ACCT# 60",17.41,0
"10-550-15","12/15/16","SAM'S CLUB          ","ACCT# 60",38.44,0
"10-500-10","12/15/16","SAM'S CLUB          ","ACCT# 60",14.4,0
"10-400-07","12/15/16","SAM'S CLUB          ","ACCT# 60",128.43,0
"10-500-10","12/15/16","SAM'S CLUB          ","ACCT# 60",29.36,0
"10-200-04","12/15/16","SAM'S CLUB          ","ACCT# 60",0,367.83
"10-500-09","12/15/16","VANSANT LUMBER COMPA","ACCT# 21",10.16,0
"10-500-15","12/15/16","VANSANT LUMBER COMPA","ACCT# 21",115.59,0
"10-200-04","12/15/16","VANSANT LUMBER COMPA","ACCT# 21",0,125.75
"10-500-16","12/15/16","LOWE'S              ","ACCT# 99",130.98,0
"10-200-04","12/15/16","LOWE'S              ","ACCT# 99",0,130.98
"10-400-12","12/15/16","VERIZON WIRELESS    ","ACCT# 82",62.68,0
"10-510-13","12/15/16","VERIZON WIRELESS    ","ACCT# 82",120.03,0
"10-500-12","12/15/16","VERIZON WIRELESS    ","ACCT# 82",218.28,0
"10-200-04","12/15/16","VERIZON WIRELESS    ","ACCT# 82",0,400.99
"10-400-07","12/15/16","PITNEY BOWES        ","LEASE IN",50,0
"10-120-01","12/15/16","PITNEY BOWES        ","LEASE IN",50,0
"10-110-01","12/15/16","PITNEY BOWES        ","LEASE IN",50,0
"10-200-04","12/15/16","PITNEY BOWES        ","LEASE IN",0,150
"10-550-09","12/15/16","POTTER'S WHEEL ALIGN","NOVEMBER",67,0
"10-500-09","12/15/16","POTTER'S WHEEL ALIGN","NOVEMBER",16,0
"10-200-04","12/15/16","POTTER'S WHEEL ALIGN","NOVEMBER",0,83
"10-400-12","12/15/16","VERIZON BUSINESS    ","INVOICE#",52.04,0
"10-200-04","12/15/16","VERIZON BUSINESS    ","INVOICE#",0,52.04
"10-550-12","12/15/16","VERIZON             ","ACCT# 73",120.52,0
"10-200-04","12/15/16","VERIZON             ","ACCT# 73",0,120.52
"10-500-18","12/15/16","VERIZON             ","ACCT# 13",23.32,0
"10-530-12","12/15/16","VERIZON             ","ACCT# 13",23.32,0
"10-400-12","12/15/16","VERIZON             ","ACCT# 13",72.37,0
"10-200-04","12/15/16","VERIZON             ","ACCT# 13",0,119.01
"10-510-12","12/15/16","VERIZON             ","ACCT# 76",101.59,0
"10-200-04","12/15/16","VERIZON             ","ACCT# 76",0,101.59
"10-400-07","12/15/16","DEPARTMENT OF MOTOR ","ACCT# 54",130,0
"10-200-04","12/15/16","DEPARTMENT OF MOTOR ","ACCT# 54",0,130
"10-400-11","12/15/16","TOWN OF GRUNDY I.D.A","NOVEMBER",340.87,0
"10-200-04","12/15/16","TOWN OF GRUNDY I.D.A","NOVEMBER",0,340.87
"10-560-60","12/15/16","ANTHEM              ","GROUP# 4",18511.77,0
"10-110-01","12/15/16","ANTHEM              ","GROUP# 4",1607,0
"10-200-10","12/15/16","ANTHEM              ","GROUP# 4",622.23,0
"10-200-04","12/15/16","ANTHEM              ","GROUP# 4",0,20741
"10-100-23","12/15/16","ADVANCE AUTO PARTS  "," 13289  ",0,25.46
"10-200-04","12/15/16","ADVANCE AUTO PARTS  "," 13289  ",25.46,0
"10-100-23","12/15/16","ANTHEM              "," 13290  ",0,20741
"10-200-04","12/15/16","ANTHEM              "," 13290  ",20741,0
"10-100-23","12/15/16","APP. AGENCY FOR SR. "," 13291  ",0,600
"10-200-04","12/15/16","APP. AGENCY FOR SR. "," 13291  ",600,0
"10-100-23","12/15/16","AUTOZONE            "," 13292  ",0,572.45
"10-200-04","12/15/16","AUTOZONE            "," 13292  ",572.45,0
"10-100-23","12/15/16","CENTRAL PARTS WAREHO"," 13293  ",0,61.36
"10-200-04","12/15/16","CENTRAL PARTS WAREHO"," 13293  ",61.36,0
"10-100-23","12/15/16","DEPARTMENT OF MOTOR "," 13294  ",0,130
"10-200-04","12/15/16","DEPARTMENT OF MOTOR "," 13294  ",130,0
"10-100-23","12/15/16","Dominion Office Prod"," 13295  ",0,190.8
"10-200-04","12/15/16","Dominion Office Prod"," 13295  ",190.8,0
"10-100-23","12/15/16","WEX BANK            "," 13296  ",0,2693.71
"10-200-04","12/15/16","WEX BANK            "," 13296  ",2693.71,0
"10-100-23","12/15/16","FREEDOM FORD-LINCOLN"," 13297  ",0,175.59
"10-200-04","12/15/16","FREEDOM FORD-LINCOLN"," 13297  ",175.59,0
"10-100-23","12/15/16","HUBERT SOULYRETTE   "," 13298  ",0,300
"10-200-04","12/15/16","HUBERT SOULYRETTE   "," 13298  ",300,0
"10-100-23","12/15/16","IGO TECHNOLOGY      "," 13299  ",0,612.4
"10-200-04","12/15/16","IGO TECHNOLOGY      "," 13299  ",612.4,0
"10-100-23","12/15/16","LOWE'S              "," 13300  ",0,130.98
"10-200-04","12/15/16","LOWE'S              "," 13300  ",130.98,0
"10-100-23","12/15/16","AMMARS, INC.        "," 13301  ",0,64.26
"10-200-04","12/15/16","AMMARS, INC.        "," 13301  ",64.26,0
"10-100-23","12/15/16","MOUNTAINEER PUBLISHI"," 13302  ",0,94.29
"10-200-04","12/15/16","MOUNTAINEER PUBLISHI"," 13302  ",94.29,0
"10-100-23","12/15/16","PITNEY BOWES        "," 13303  ",0,150
"10-200-04","12/15/16","PITNEY BOWES        "," 13303  ",150,0
"10-100-23","12/15/16","POTTER'S WHEEL ALIGN"," 13304  ",0,83
"10-200-04","12/15/16","POTTER'S WHEEL ALIGN"," 13304  ",83,0
"10-100-23","12/15/16","PUMPHOUSE SUPPLY    "," 13305  ",0,134.03
"10-200-04","12/15/16","PUMPHOUSE SUPPLY    "," 13305  ",134.03,0
"10-100-23","12/15/16","QUILL CORPORATION   "," 13306  ",0,264.12
"10-200-04","12/15/16","QUILL CORPORATION   "," 13306  ",264.12,0
"10-100-23","12/15/16","SAM'S CLUB          "," 13307  ",0,367.83
"10-200-04","12/15/16","SAM'S CLUB          "," 13307  ",367.83,0
"10-100-23","12/15/16","SESCO MANAGEMENT    "," 13308  ",0,75
"10-200-04","12/15/16","SESCO MANAGEMENT    "," 13308  ",75,0
"10-100-23","12/15/16","SOUTHERN SOFTWARE SY"," 13309  ",0,936.05
"10-200-04","12/15/16","SOUTHERN SOFTWARE SY"," 13309  ",936.05,0
"10-100-23","12/15/16","T & W PEST CONTROL  "," 13310  ",0,70
"10-200-04","12/15/16","T & W PEST CONTROL  "," 13310  ",70,0
"10-100-23","12/15/16","TOWN OF GRUNDY I.D.A"," 13311  ",0,340.87
"10-200-04","12/15/16","TOWN OF GRUNDY I.D.A"," 13311  ",340.87,0
"10-100-23","12/15/16","TRACTOR SUPPLY CREDI"," 13312  ",0,125.31
"10-200-04","12/15/16","TRACTOR SUPPLY CREDI"," 13312  ",125.31,0
"10-100-23","12/15/16","TWO WAY RADIO SERVIC"," 13313  ",0,70
"10-200-04","12/15/16","TWO WAY RADIO SERVIC"," 13313  ",70,0
"10-100-23","12/15/16","VANSANT LUMBER COMPA"," 13314  ",0,125.75
"10-200-04","12/15/16","VANSANT LUMBER COMPA"," 13314  ",125.75,0
"10-100-23","12/15/16","VANSANT AUTO & SMALL"," 13315  ",0,357.65
"10-200-04","12/15/16","VANSANT AUTO & SMALL"," 13315  ",357.65,0
"10-100-23","12/15/16","VERIZON BUSINESS    "," 13316  ",0,52.04
"10-200-04","12/15/16","VERIZON BUSINESS    "," 13316  ",52.04,0
"10-100-23","12/15/16","VERIZON WIRELESS    "," 13317  ",0,400.99
"10-200-04","12/15/16","VERIZON WIRELESS    "," 13317  ",400.99,0
"10-100-23","12/15/16","VERIZON             "," 13318  ",0,341.12
"10-200-04","12/15/16","VERIZON             "," 13318  ",341.12,0
"10-100-23","12/15/16","VEST'S SALES & SERVI"," 13319  ",0,689.04
"10-200-04","12/15/16","VEST'S SALES & SERVI"," 13319  ",689.04,0
"10-100-23","12/15/16","WATERWAY SW PENNSYLV"," 13320  ",0,2770.1
"10-200-04","12/15/16","WATERWAY SW PENNSYLV"," 13320  ",2770.1,0
"10-300-05","12/15/16","PHILRIS             ","~       ",0,100
"10-100-23","12/15/16","PHILRIS             ","~       ",100,0
"10-300-05","12/15/16","SWEENEY             ","~       ",0,132.66
"10-100-23","12/15/16","SWEENEY             ","~       ",132.66,0
"10-300-04","12/15/16","SHRADER             ","~       ",0,87.06
"10-100-23","12/15/16","SHRADER             ","~       ",87.06,0
"10-300-05","12/15/16","GNB                 ","~       ",0,728.64
"10-100-23","12/15/16","GNB                 ","~       ",728.64,0
"10-300-05","12/15/16","GNB                 ","~       ",0,175.12
"10-100-23","12/15/16","GNB                 ","~       ",175.12,0
"10-300-14","12/16/16","Garbage Deposit     ","~       ",0,299
"10-100-23","12/16/16","Garbage Deposit     ","~       ",299,0
"20-300-01","12/01/16","~                   ","~       ",0,1098.06
"20-100-01","12/01/16","~                   ","~       ",1098.06,0
"20-300-01","12/01/16","CC                  ","~       ",0,365.33
"20-100-01","12/01/16","CC                  ","~       ",365.33,0
"20-300-02","12/01/16","SCHOOL SHOW         ","~       ",0,67
"20-100-01","12/01/16","SCHOOL SHOW         ","~       ",67,0
"20-300-01","12/02/16","~                   ","~       ",0,1034.79
"20-100-01","12/02/16","~                   ","~       ",1034.79,0
"20-300-01","12/02/16","CC                  ","~       ",0,971.81
"20-100-01","12/02/16","CC                  ","~       ",971.81,0
"20-300-01","12/03/16","~                   ","~       ",0,1049.06
"20-100-01","12/03/16","~                   ","~       ",1049.06,0
"20-300-01","12/03/16","CC                  ","~       ",0,1077.21
"20-100-01","12/03/16","CC                  ","~       ",1077.21,0
"20-300-01","12/04/16","~                   ","~       ",0,2150.6
"20-100-01","12/04/16","~                   ","~       ",2150.6,0
"20-300-01","12/04/16","CC                  ","~       ",0,1250.25
"20-100-01","12/04/16","CC                  ","~       ",1250.25,0
"20-300-01","12/05/16","~                   ","~       ",0,717.71
"20-100-01","12/05/16","~                   ","~       ",717.71,0
"20-300-01","12/05/16","CC                  ","~       ",0,334.67
